month,sector,num_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,area_pre_owned_house_transactions,amount_pre_owned_house_transactions,num_pre_owned_house_transactions,price_pre_owned_house_transactions,num_land_transactions,planned_building_area,transaction_amount,num_new_house_transactions_nearby_sectors,area_new_house_transactions_nearby_sectors,amount_new_house_transactions_nearby_sectors,price_new_house_transactions_nearby_sectors,num_pre_owned_house_transactions_nearby_sectors,amount_pre_owned_house_transactions_nearby_sectors,price_pre_owned_house_transactions_nearby_sectors,num_land_transactions_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,date,month_num,quarter,year,days_in_month,month_sin,month_cos,amount_new_house_transactions_lag_1,amount_new_house_transactions_lag_2,amount_new_house_transactions_lag_3,amount_new_house_transactions_lag_6,amount_new_house_transactions_lag_12,amount_new_house_transactions_rolling_mean_3,amount_new_house_transactions_rolling_std_3,amount_new_house_transactions_rolling_mean_6,amount_new_house_transactions_rolling_std_6,amount_new_house_transactions_rolling_mean_12,amount_new_house_transactions_rolling_std_12,price_change_1m,price_change_3m,price_change_6m,supply_demand_ratio,new_vs_preowned_price_ratio,local_vs_nearby_ratio,ewgm_pred
2021-03-01,sector 77,36,49012,16627.18,97,1501.0,145364.0,26.22,8279.0,31265.0,108.0,37764.22273,0.0,0.0,0.0,41.57142857,5211.285714,40940.42286,78561.07898,120.4,28277.8,25294.55964,0.0,0.0,0.0,2021-03-01,3,1,2021,31,1.0,6.123233995736766e-17,10778.56,22554.75,35815.34,31559.8,8849.62,23049.55,12525.72187429132,27143.679999999997,9379.981983532796,22331.07083333333,9322.454002208819,0.01453115297039953,0.06693950410344596,0.05013712718546448,40.567567567567565,1.2978077833780592,0.406121205334191,71911.79562193148
2021-04-01,sector 77,26,50640,11856.89,90,1485.0,144098.0,31.1,9052.0,32155.0,121.0,35522.53646,0.0,0.0,0.0,55.71428571,7339.571429,57006.78,77670.44787,137.2,31039.4,24460.50309,0.142857143,17236.42857,36864.85714,2021-04-01,4,2,2021,30,0.8660254037844387,-0.49999999999999983,16627.18,10778.56,22554.75,34640.94,12082.61,16653.496666666666,5888.13910792139,24654.91,9938.320882072578,22979.200833333332,8537.263873803702,0.033216355178323775,0.09255663430420702,0.1064015730828054,55.0,1.4255337459720923,0.20798722560324223,71911.79562193148
2021-05-01,sector 77,102,49751,52000.71,102,1410.0,136566.0,25.45,7983.0,26462.0,110.0,33147.93937,0.0,0.0,0.0,52.42857143,6722.571429,54812.29286,81534.71248,79.2,18647.8,25986.34337,0.0,0.0,0.0,2021-05-01,5,2,2021,31,0.49999999999999994,-0.8660254037844387,11856.89,16627.18,10778.56,27512.69,20601.12,13087.543333333333,3112.4700313791395,20857.568333333333,9709.797198029244,22960.390833333335,8563.662553601338,-0.0175552922590837,0.029828192920720253,0.09571633080057262,13.689320388349515,1.5008323326635593,0.9486879420438453,71911.79562193148
2021-06-01,sector 77,26,49695,12307.42,95,1384.0,133915.0,30.35,2828.0,10717.0,38.0,37896.0396,0.0,0.0,0.0,33.85714286,4354.428571,34629.09571,79526.154,65.6,15766.8,26092.74154,0.0,0.0,0.0,2021-06-01,6,2,2021,30,1.2246467991473532e-16,-1.0,52000.71,11856.89,16627.18,35815.34,14200.95,26828.26,21930.072866338134,24938.905,16106.28189673923,25577.023333333334,11917.566371490395,-0.001125605515467032,0.013935362768301651,0.08180769314495939,51.25925925925926,1.3113161482935465,0.35539664986966907,71911.79562193148
2021-07-01,sector 77,42,48188,19090.08,102,1352.0,130416.0,29.73,5371.0,16975.0,80.0,31604.91529,0.0,0.0,0.0,26.0,3402.428571,23855.82429,70114.10757,76.8,17379.8,25302.52737,0.0,0.0,0.0,2021-07-01,7,3,2021,31,-0.4999999999999998,-0.8660254037844388,12307.42,52000.71,11856.89,22554.75,26937.41,25388.34,23048.089336925525,21020.91833333333,15787.434500646918,25419.229166666668,12093.126562254998,-0.030324982392594846,-0.048420221169036326,0.03965480043149938,31.441860465116278,1.5246513052335653,0.800193679089213,71911.79562193148
2021-08-01,sector 77,31,48262,14731.59,105,1330.0,128137.0,28.38,7947.0,31683.0,91.0,39867.87467,0.0,0.0,0.0,18.14285714,2678.857143,22009.11571,82158.60175,72.4,18987.2,26489.57839,0.0,0.0,0.0,2021-08-01,8,3,2021,31,-0.8660254037844384,-0.5000000000000004,19090.08,12307.42,52000.71,10778.56,22439.06,27799.403333333332,21231.546162477982,20443.47333333333,15783.474150393715,24765.285,12215.12605900681,0.0015356520295508602,-0.02992904665232865,-0.0009935831090871483,41.5625,1.2105182400925791,0.6693099751995807,71911.79562193148
2021-09-01,sector 77,120,49678,64835.62,109,1203.0,114188.0,18.74,4478.0,18552.0,60.0,41429.20947,0.0,0.0,0.0,31.0,4732.571429,43731.95571,92406.32999,51.4,13068.6,27657.24202,0.142857143,8571.428571,17214.28571,2021-09-01,9,3,2021,30,-1.0,-1.8369701987210297e-16,14731.59,19090.08,12307.42,16627.18,31559.8,15376.363333333333,3436.992676371808,21102.311666666665,15376.611688253579,24122.99583333333,12546.696918206624,0.02933985330073341,-0.0003420867290472307,0.01358850893658703,9.942148760330578,1.1990767277189922,1.4825345999921669,71911.79562193148
2021-10-01,sector 77,95,51829,45057.97,92,1139.0,107686.0,15.06,5498.0,20953.0,66.0,38110.2219,0.0,0.0,0.0,74.71428571,9606.857143,75046.15286,78117.27784,43.0,9992.8,24131.36923,0.0,0.0,0.0,2021-10-01,10,4,2021,31,-0.8660254037844386,0.5000000000000001,64835.62,14731.59,19090.08,11856.89,34640.94,32885.763333333336,27755.073671951108,29137.051666666666,23183.76202515667,26895.980833333335,17166.44189249079,0.043298844558959715,0.07555823026479613,0.023479462875197532,11.864583333333334,1.3599406530704807,0.600395461824586,71911.79562193148
2021-11-01,sector 77,94,56254,43548.52,82,1025.0,98746.0,14.74,5881.0,22861.0,70.0,38872.64071,0.0,0.0,0.0,79.28571429,8843.571429,54966.62,62154.32356,45.0,10942.2,25203.15091,0.0,0.0,0.0,2021-11-01,11,4,2021,30,-0.5000000000000004,0.8660254037844384,45057.97,64835.62,14731.59,52000.71,27512.69,41541.72666666667,25236.410817400985,34670.565,22174.702445286377,27764.066666666666,17843.727142151933,0.08537691253931201,0.16559612117193656,0.13071094048360843,10.789473684210526,1.4470988302757302,0.7922576964401951,71911.79562193148
2021-12-01,sector 77,100,55716,45311.53,82,1372.0,129548.0,16.82,7059.0,26029.0,86.0,36873.49483,0.0,0.0,0.0,95.42857143,10759.28571,77253.26,71801.47647,56.8,13360.6,25028.28669,0.0,0.0,0.0,2021-12-01,12,4,2021,31,-2.4492935982947064e-16,1.0,43548.52,45057.97,64835.62,12307.42,35815.34,51147.37,11878.37324184167,33261.86666666667,21095.803923908334,29100.385833333334,18414.52334776817,-0.009563764354534765,0.12154273521478309,0.12115907032900686,13.584158415841584,1.5109630723583798,0.5865246783801955,71911.79562193148
2022-01-01,sector 77,65,53171,32851.77,97,1295.0,122250.0,15.29,5285.0,18960.0,67.0,35875.11826,0.0,0.0,0.0,24.28571429,2684.714286,17492.61714,65156.34545,57.4,12573.8,23141.67924,0.0,0.0,0.0,2022-01-01,1,1,2022,31,0.49999999999999994,0.8660254037844387,45311.53,43548.52,45057.97,19090.08,22554.75,44639.34,953.1470887015014,38762.551666666666,18706.817230651934,29891.735,18926.261588955982,-0.04567808170005028,0.02589283991587732,0.10340748734124672,19.62121212121212,1.4820722692087591,1.877928946145897,71911.79562193148
2022-02-01,sector 77,80,54761,36343.96,83,1233.0,116913.0,13.73,2728.0,10583.0,33.0,38793.98827,0.0,0.0,0.0,23.28571429,2606.571429,16775.15714,64357.17418,36.0,9113.2,25393.44628,0.0,0.0,0.0,2022-02-01,2,1,2022,28,0.8660254037844386,0.5000000000000001,32851.77,45311.53,43548.52,14731.59,10778.56,40570.60666666667,6742.579675467958,41056.166666666664,16529.320822894875,30749.820000000003,18796.35335758169,0.0299035188354555,-0.02654033490951757,0.13466080974679873,15.222222222222221,1.411548306675129,2.1664055538287594,71911.79562193148
2022-03-01,sector 77,95,54083,46822.26,91,1138.0,108581.0,13.95,6048.0,18762.0,87.0,31021.8254,0.0,0.0,0.0,42.71428571,5142.714286,34983.18,68024.73958,70.6,15654.0,24157.40741,0.0,0.0,0.0,2022-03-01,3,1,2022,31,1.0,6.123233995736766e-17,36343.96,32851.77,45311.53,64835.62,16627.18,38169.08666666666,6427.263828911463,44658.22833333333,11112.737734854361,32880.27,17746.470237757647,-0.012381074122094216,-0.029309354583961555,0.08867104150730709,11.854166666666666,1.7433292842501702,1.338383806623451,71911.79562193148
2022-04-01,sector 77,124,52662,60550.23,93,1047.0,100149.0,12.14,5290.0,18781.0,67.0,35502.83554,0.0,0.0,0.0,43.0,4914.857143,31820.58429,64743.66062,58.6,13504.6,24233.9303,0.0,0.0,0.0,2022-04-01,4,2,2022,30,0.8660254037844387,-0.49999999999999983,46822.26,36343.96,32851.77,45057.97,11856.89,38672.66333333333,7270.542766605095,41656.00166666667,5673.45412697204,35396.526666666665,17369.11272177049,-0.026274430042712127,-0.009572887476255842,0.016072083196665865,8.376,1.4832763615263187,1.9028037525783417,71911.79562193148
2022-05-01,sector 77,100,55776,47404.46,85,1077.0,107048.0,12.78,5291.0,17094.0,69.0,32307.69231,1.0,16560.0,54976.0,56.14285714,6207.428571,40519.21571,65275.36362,63.6,14802.6,23911.41408,0.0,0.0,0.0,2022-05-01,5,2,2022,31,0.49999999999999994,-0.8660254037844387,60550.23,46822.26,36343.96,43548.52,52000.71,47905.48333333334,12139.43600092828,44238.04499999999,9657.713992184144,39454.305,17054.86963546641,0.05913182180699561,0.01853508884059818,-0.008497173534326441,10.663366336633663,1.7263465653401433,1.1698965360715254,71911.79562193148
2022-06-01,sector 77,195,50779,94606.61,96,981.0,105057.0,10.44,6967.0,25807.0,81.0,37041.76834,0.0,0.0,0.0,62.57142857,7190.857143,49550.97286,68908.29824,58.8,13708.6,24685.0578,0.0,0.0,0.0,2022-06-01,6,2,2022,30,1.2246467991473532e-16,-1.0,47404.46,60550.23,46822.26,45311.53,12307.42,51592.31666666667,7763.240153159858,44880.70166666666,9730.672036950791,39071.284166666665,16797.149616703337,-0.08959050487664943,-0.061091285616552304,-0.08861009404838827,5.005102040816326,1.3708208720774024,1.9092400269772023,71911.79562193148
2022-07-01,sector 77,91,52686,43147.08,90,1097.0,133280.0,12.87,5151.0,16629.0,67.0,32283.05183,0.0,0.0,0.0,32.0,3812.714286,26768.23714,70207.82345,58.8,12718.0,22866.69783,0.285714286,29073.0,41572.57143,2022-07-01,7,3,2022,31,-0.4999999999999998,-0.8660254037844388,94606.61,47404.46,60550.23,32851.77,19090.08,67520.43333333333,24360.79928977359,53096.54833333333,22542.889873637232,45929.549999999996,21120.91779836842,0.03755489473995155,0.0004557365842543515,-0.009121513607041387,11.923913043478262,1.6319512890585022,1.6118158233029123,71911.79562193148
2022-08-01,sector 77,57,52457,28037.35,94,1157.0,131642.0,12.99,5322.0,17482.0,67.0,32848.55318,0.0,0.0,0.0,38.57142857,4185.285714,27413.56429,65499.86347,55.4,13311.6,24804.53173,0.0,0.0,0.0,2022-08-01,8,3,2022,31,-0.8660254037844384,-0.5000000000000004,43147.08,94606.61,47404.46,36343.96,14731.59,61719.38333333333,28560.612379370184,54812.43333333334,21035.135947388266,47934.30000000001,19414.571785528413,-0.0043465057130926965,-0.059505880665519206,-0.0420737386095944,19.948275862068964,1.5968862563384187,1.0227173302268084,71911.79562193148
2022-09-01,sector 77,92,52306,47302.0,99,1050.0,121048.0,11.83,4431.0,14640.0,61.0,33039.94584,0.0,0.0,0.0,34.71428571,3713.142857,25475.59,68609.23746,62.2,14148.2,24626.12268,0.0,0.0,0.0,2022-09-01,9,3,2022,30,-1.0,-1.8369701987210297e-16,28037.35,43147.08,94606.61,46822.26,64835.62,55263.68,34899.507029568485,53427.99833333333,22701.124819061635,49043.113333333335,17645.23277785111,-0.002878548144194304,0.03007148624431366,-0.032856905127304326,11.290322580645162,1.5830660615253138,1.856684901707803,71911.79562193148
2022-10-01,sector 77,67,52929,36481.85,103,901.0,108041.0,11.42,5012.0,15770.0,64.0,31464.48524,1.0,200576.0,385828.0,19.28571429,2448.571429,19280.41714,78741.49358,55.2,12064.6,22917.33151,0.0,0.0,0.0,2022-10-01,10,4,2022,31,-0.8660254037844386,0.5000000000000001,47302.0,28037.35,43147.08,60550.23,45057.97,39495.47666666666,10138.162559538758,53507.954999999994,22674.03386472441,47581.97833333333,16930.085809249766,0.011910679463159157,0.004612230953194407,0.005070069499829133,13.25,1.6821288340633898,1.8920730636710863,71911.79562193148
2022-11-01,sector 77,30,51660,15466.55,100,870.0,104967.0,12.28,3585.0,14005.0,47.0,39065.55091,0.0,0.0,0.0,20.0,2160.142857,15198.72429,70359.81086,40.6,8520.46,22682.51517,0.0,0.0,0.0,2022-11-01,11,4,2022,30,-0.5000000000000004,0.8660254037844384,36481.85,47302.0,28037.35,47404.46,43548.52,37273.73333333333,9656.707219121507,49496.55833333333,23299.38133721443,46867.301666666666,17224.7679458953,-0.023975514368304696,-0.015193396496177791,-0.0737951807228916,28.06451612903226,1.3223588670269946,1.0175546414467231,71911.79562193148
2022-12-01,sector 77,76,50643,38165.91,99,807.0,99452.0,14.85,4713.0,16174.8,61.0,34319.54169,0.0,0.0,0.0,45.28571429,5455.571429,38385.91143,70360.9364,47.0,10636.3,23410.44152,0.0,0.0,0.0,2022-12-01,12,4,2022,31,-2.4492935982947064e-16,1.0,15466.55,36481.85,47302.0,94606.61,45311.53,33083.46666666667,16187.517602641652,44173.573333333334,27195.460758566787,44527.137500000004,19477.015387015963,-0.019686411149825833,-0.031793675677742494,-0.0026782725142283637,10.480519480519481,1.4755885981472108,0.9942427920932633,71911.79562193148
2023-01-01,sector 77,29,53927,16520.92,106,767.0,95137.0,16.28,5157.0,17241.0,68.0,33432.22804,0.0,0.0,0.0,18.14285714,2052.142857,15105.60429,73608.93143,42.4,8376.8,22420.64129,0.0,0.0,0.0,2023-01-01,1,1,2023,31,0.49999999999999994,0.8660254037844387,38165.91,15466.55,36481.85,43147.08,32851.77,30038.103333333333,12647.396547532355,34766.79,11485.998646851713,43931.66916666667,19559.90882467895,0.06484607941867582,0.018855447864119856,0.023554644497589594,25.566666666666666,1.6129761665694067,1.0936223444295965,71911.79562193148
2023-02-01,sector 77,40,51752,21741.61,105,747.0,93033.0,16.46,5708.0,20228.0,76.0,35437.98178,0.0,0.0,0.0,54.28571429,5265.285714,28887.43143,54863.93901,67.6,15244.4,23576.24497,0.0,0.0,0.0,2023-02-01,2,1,2023,28,0.8660254037844386,0.5000000000000001,16520.92,38165.91,15466.55,28037.35,36343.96,23384.460000000003,12811.962070701737,30329.096666666668,12681.991984116143,42570.765,20921.608333907046,-0.04033230107367369,0.0017808749516066147,-0.013439579083820985,18.21951219512195,1.4603128363356719,0.7526061099122819,71911.79562193148
2023-03-01,sector 77,133,74046,139986.54,142,903.0,124269.0,17.1,10917.0,44373.0,126.0,40645.78181,0.0,0.0,0.0,89.28571429,9067.571429,50512.38714,55706.63274,75.4,20703.02,26929.00624,0.0,0.0,0.0,2023-03-01,3,1,2023,31,1.0,6.123233995736766e-17,21741.61,16520.92,38165.91,47302.0,46822.26,25476.146666666667,11295.418146798873,29279.806666666667,13160.937435208256,41353.902500000004,21725.900323285325,0.4307852836605348,0.4621171731532492,0.415631093947157,6.7388059701492535,1.821694035855578,2.771276050287845,71911.79562193148
2023-04-01,sector 77,81,76126,89086.2,144,962.0,135899.0,16.85,10030.0,40104.0,119.0,39984.04786,2.0,242094.0,408948.6,50.85714286,5319.285714,31650.45857,59501.33208,76.0,18792.2,24971.69586,0.0,0.0,0.0,2023-04-01,4,2,2023,30,0.8660254037844387,-0.49999999999999983,139986.54,21741.61,16520.92,36481.85,60550.23,59416.35666666667,69824.63557222647,44727.23,47677.02884582008,49117.592500000006,35887.90357221677,0.028090646354968607,0.4116490811652791,0.4382663568176237,11.731707317073171,1.9038616701558202,2.8146001487728594,71911.79562193148
2023-05-01,sector 77,95,71415,84498.7,125,896.0,126208.0,13.23,8944.0,33592.0,107.0,37558.13953,0.0,0.0,0.0,38.85714286,4432.857143,30155.03,68026.17145,61.2,15946.6,25564.46183,0.0,0.0,0.0,2023-05-01,5,2,2023,31,0.49999999999999994,-0.8660254037844387,89086.2,139986.54,21741.61,15466.55,47404.46,83604.78333333334,59312.73315386364,53494.62166666667,50604.39582906189,51495.590000000004,37618.03698283166,-0.061884244541943634,0.3799466687277786,0.382404181184669,9.333333333333334,1.9014013870833744,2.802049871949325,71911.79562193148
2023-06-01,sector 77,75,72336,80330.3,148,824.0,115224.0,11.37,9726.0,35842.0,113.0,36851.73761,0.0,0.0,0.0,37.28571429,4157.0,26326.60286,63330.77425,56.4,13972.8,24486.19094,0.285714286,20298.08571,48869.71429,2023-06-01,6,2,2023,30,1.2246467991473532e-16,-1.0,84498.7,89086.2,139986.54,38165.91,94606.61,104523.81333333334,30797.159382620597,64999.98,48010.21433500541,54586.776666666665,38758.091795316126,0.012896450325561748,-0.023093752532209688,0.428351400983354,10.842105263157896,1.96283925404694,3.051181698051488,71911.79562193148
2023-07-01,sector 77,41,79563,52679.46,161,805.0,111074.0,10.35,7425.0,27986.0,87.0,37691.58249,0.0,0.0,0.0,32.85714286,3589.142857,23739.40857,66142.2783,58.4,14939.46,25371.00061,0.0,0.0,0.0,2023-07-01,7,3,2023,31,-0.4999999999999998,-0.8660254037844388,80330.3,84498.7,89086.2,16520.92,43147.08,84638.40000000001,4379.621361487958,72027.37833333334,46354.177453582924,53397.08416666667,37620.40547653395,0.0999087591240877,0.04514883219924859,0.4753833886550336,19.166666666666668,2.110839712856194,2.2189786601469597,71911.79562193148
2023-08-01,sector 77,32,75333,35678.44,148,908.0,128632.0,11.89,6200.0,19914.0,83.0,32119.35484,0.0,0.0,0.0,50.28571429,5230.0,34932.59429,66792.7233,62.4,17088.52,26094.12411,0.0,0.0,0.0,2023-08-01,8,3,2023,31,-0.8660254037844384,-0.5000000000000004,52679.46,80330.3,84498.7,21741.61,28037.35,72502.81999999999,17293.585253127872,78053.80166666667,39544.95465911999,54191.449166666665,37484.69287637323,-0.05316541608536629,0.05486242386053353,0.4556538877724532,27.515151515151516,2.3453352360287933,1.0213217599029945,71911.79562193148
2023-09-01,sector 77,60,67324,53562.09,133,992.0,153493.0,17.07,7048.0,25995.0,89.0,36882.80363,0.0,0.0,0.0,41.0,4397.714286,28278.62,64302.99506,66.4,17543.22,25897.87422,0.142857143,16838.53714,28996.42857,2023-09-01,9,3,2023,30,-1.0,-1.8369701987210297e-16,35678.44,52679.46,80330.3,139986.54,47302.0,56229.4,22536.60812694763,80376.60666666666,35808.52692482205,54828.20666666667,37062.54331190584,-0.1063146297107509,-0.06928776819287763,-0.09078140615293195,16.262295081967213,1.8252998165634144,1.8940173170643735,71911.79562193148
2023-10-01,sector 77,128,64361,107959.2,131,1142.0,167826.0,17.06,5592.0,20300.0,68.0,36301.8598,0.0,0.0,0.0,46.71428571,4854.428571,29762.50857,61310.01442,88.0,21073.0,25227.45774,0.0,0.0,0.0,2023-10-01,10,4,2023,31,-0.8660254037844386,0.5000000000000001,53562.09,35678.44,52679.46,89086.2,36481.85,47306.66333333333,10080.00210052732,65972.53166666666,21596.58720750703,55349.880833333336,36990.96550830914,-0.04401105103677738,-0.1910687128439098,-0.1545464098993774,8.852713178294573,1.772890630506195,3.627233655806863,71911.79562193148
2023-11-01,sector 77,68,73452,76526.92,153,1078.0,157170.0,16.37,8771.0,29756.0,113.0,33925.4361,0.0,0.0,0.0,40.42857143,4249.428571,27839.96286,65514.60364,90.8,20108.66,23498.56265,0.0,0.0,0.0,2023-11-01,11,4,2023,30,-0.5000000000000004,0.8660254037844384,107959.2,53562.09,35678.44,84498.7,15466.55,65733.24333333333,37646.11263652643,69118.03166666666,26462.56422747909,61306.32666666666,39355.75934943085,0.14125013595189628,-0.02496913703157977,0.028523419449695497,15.623188405797102,2.1650373114198107,2.748716715898812,71911.79562193148
2023-12-01,sector 77,55,69431,51834.13,136,1392.0,187858.0,20.88,6000.0,21617.8,71.0,36029.66667,0.0,0.0,0.0,47.0,5133.428571,32108.56429,62547.99076,81.4,19133.12,24244.91865,0.571428571,107292.5714,293225.1429,2023-12-01,12,4,2023,31,-2.4492935982947064e-16,1.0,76526.92,107959.2,53562.09,80330.3,38165.91,79349.40333333334,27308.170997216846,67789.40166666667,25725.752270290097,66394.69083333334,36751.39783554421,-0.05474323367641454,0.03129641732517374,-0.040159809776598054,24.857142857142858,1.926997372430245,1.614289422673446,71911.79562193148
2024-01-01,sector 77,46,66271,36967.53,121,1360.0,183592.0,20.81,8309.0,31106.0,103.0,37436.51462,0.0,0.0,0.0,32.57142857,3488.142857,21471.35143,61555.25249,68.6,16644.96,24469.9656,0.0,0.0,0.0,2024-01-01,1,1,2024,31,0.49999999999999994,0.8660254037844387,51834.13,76526.92,107959.2,52679.46,16520.92,78773.41666666667,28129.89390454993,63040.04,25577.44942275128,67533.70916666667,36001.130263584884,-0.045512811280263854,0.02967635679992542,-0.16706257933964275,28.93617021276596,1.7701762703178077,1.7216339868744408,71911.79562193148
2024-02-01,sector 77,88,58451,64487.45,125,1278.0,173088.0,17.54,4959.0,17137.0,63.0,34557.37044,0.0,0.0,0.0,25.28571429,2771.571429,18274.30143,65934.80233,36.8,8246.2,23524.27683,0.0,0.0,0.0,2024-02-01,2,1,2024,29,0.8660254037844386,0.5000000000000001,36967.53,51834.13,76526.92,35678.44,21741.61,55109.526666666665,19982.05449362089,60421.385,27576.51040496803,69237.59333333334,33782.78633491626,-0.1180003319702434,-0.20422861188259,-0.22409833671830404,14.359550561797754,1.6913702601076697,3.528666831953863,71911.79562193148
2024-03-01,sector 77,93,73813,103877.16,151,1197.0,160107.0,14.7,8373.0,28188.0,109.0,33665.35292,0.0,0.0,0.0,60.42857143,6181.142857,36631.38571,59263.12748,72.8,15354.12,22769.10757,0.0,0.0,0.0,2024-03-01,3,1,2024,31,1.0,6.123233995736766e-17,64487.45,36967.53,51834.13,53562.09,139986.54,51096.369999999995,13774.785536072834,65222.886666666665,24772.212974854432,72799.74666666666,30404.053812401475,0.2628184291115636,0.06311301868041652,0.09638464737686414,12.73404255319149,2.1924857787654894,2.8356646171598743,71911.79562193148
2024-04-01,sector 77,118,70330,105522.36,127,1083.0,144871.0,13.67,9938.0,36444.0,124.0,36671.36245,0.0,0.0,0.0,41.14285714,4490.714286,27358.14143,60921.58104,76.4,17223.96,23458.2153,0.0,0.0,0.0,2024-04-01,4,2,2024,30,0.8660254037844387,-0.49999999999999983,103877.16,64487.45,36967.53,107959.2,89086.2,68444.04666666666,33629.83258315799,73608.73166666667,28300.37797698214,69790.63166666667,24330.217864319096,-0.047186809911533234,0.061248509906293824,0.09274249933966217,9.100840336134453,1.9177929999980134,3.8569324359094117,71911.79562193148
