month,sector,num_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,is_december,is_february,year,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,month_historical_mean,sector_month_avg,months_since_start
2020-06-01,sector 74,5,9894.59,201,25.0,13.0,,0,0,2020,29.0,,8.52,5552.741333333333,6203.5826544216325,35511.19808625337,20838.95,15
2020-07-01,sector 74,1,2342.25,209,22.0,12.63,,0,0,2020,25.0,,13.0,5824.106875,6090.733673553314,27919.624281842818,5481.47,16
2020-08-01,sector 74,2,2986.02,202,20.0,11.25,,0,0,2020,22.0,,12.63,5619.291764705883,5957.483427539093,28491.10507936508,3101.34,17
2020-09-01,sector 74,1,1296.18,182,19.0,10.5,,0,0,2020,20.0,,11.25,5472.998888888888,5812.838892931333,33065.56458598726,13117.46,18
2020-10-01,sector 74,2,2086.86,161,18.0,9.32,,0,0,2020,19.0,,10.5,5253.166315789474,5729.757834250755,31209.47987055016,1984.1,19
2020-11-01,sector 74,1,1406.13,199,17.0,9.26,,0,0,2020,18.0,,9.32,5094.851000000001,5621.698881664173,29236.75301948052,3749.59,20
2021-03-01,sector 74,2,1817.45,139,18.0,14.0,,0,0,2021,17.0,,9.26,4919.197619047619,5538.16392998068,32280.456963350785,4237.405000000001,21
2021-04-01,sector 74,1,1853.62,262,18.0,15.13,,0,0,2021,18.0,,14.0,4778.209090909091,5445.000860411765,29064.07945799458,1378.255,22
2021-06-01,sector 74,1,1463.94,219,,,,0,0,2021,18.0,,15.13,4651.053043478261,5354.649907616774,35442.33623655914,15366.77,23
2021-07-01,sector 74,1,824.63,130,,,,0,0,2021,,,,4518.256666666667,5277.204943727452,27850.49624324324,3911.86,24
2021-12-01,sector 74,1,2420.92,211,,,,1,0,2021,,,,4370.511600000001,5218.643179549227,43766.170759493674,15904.6,25
2022-04-01,sector 74,1,2256.18,202,11.0,11.75,,0,0,2022,,,,4295.527307692308,5127.480464755811,28990.537675675674,1536.71,26
2022-08-01,sector 74,1,2392.36,216,11.0,11.63,,0,0,2022,11.0,,11.75,4219.995925925926,5043.202968172005,28410.392784810123,3043.6800000000003,27
2022-10-01,sector 74,3,7194.83,216,8.0,4.15,,0,0,2022,11.0,,11.63,4154.723214285715,4960.967121056923,31115.535935483873,2035.48,28
2022-11-01,sector 74,1,3004.69,270,6.0,3.47,,0,0,2022,8.0,,4.15,4259.554482758621,4904.173914620067,29146.686278317153,2577.86,29
2022-12-01,sector 74,4,11021.65,207,4.0,1.83,,1,0,2022,6.0,,3.47,4217.725666666667,4824.320589471416,43635.74410094637,9162.76,30
2019-10-01,sector 75,3,402.18,61,325.0,168.59,612.0,0,0,2019,,,,,,31038.620482315113,,0
2019-11-01,sector 75,6,970.57,73,319.0,97.57,705.0,0,0,2019,325.0,612.0,168.59,402.18,,29062.357258064516,,1
2019-12-01,sector 75,9,1371.97,68,310.0,72.08,810.0,1,0,2019,319.0,705.0,97.57,686.375,401.9124233586218,43533.18405660377,,2
2020-01-01,sector 75,4,867.46,98,306.0,71.95,603.0,0,0,2020,310.0,810.0,72.08,914.9066666666668,487.2853025008382,25985.884862637362,,3
2020-03-01,sector 75,6,978.45,73,303.0,70.33,249.0,0,0,2020,306.0,603.0,71.95,903.0450000000001,398.5734234742704,32200.91908616188,,4
2020-04-01,sector 75,9,1544.47,78,293.0,54.75,788.0,0,0,2020,303.0,249.0,70.33,918.126,346.81805493659067,28918.47741239892,,5
2020-05-01,sector 75,7,1439.25,93,286.0,49.37,620.0,0,0,2020,293.0,788.0,54.75,1022.5166666666668,402.00830626576203,32378.70126005362,,6
2020-06-01,sector 75,5,833.51,74,279.0,53.08,606.0,0,0,2020,286.0,620.0,49.37,1082.05,399.35584345292864,35351.24134048257,,7
2020-07-01,sector 75,12,1982.16,73,268.0,43.26,253.0,0,0,2020,279.0,606.0,53.08,1050.9825,380.030290775805,27777.650242587602,,8
2020-08-01,sector 75,4,712.59,80,263.0,46.2,1127.0,0,0,2020,268.0,253.0,43.26,1154.4466666666667,471.92546893021154,28328.316971608834,,9
2020-09-01,sector 75,10,1780.71,80,253.0,40.45,573.0,0,0,2020,263.0,1127.0,46.2,1110.261,466.35975244320656,32964.7093968254,,10
2020-10-01,sector 75,4,734.17,81,249.0,44.38,219.0,0,0,2020,253.0,573.0,40.45,1171.2109090909091,486.42171253870947,30940.426762820513,402.18,11
2020-11-01,sector 75,8,1593.29,90,244.0,42.67,616.0,0,0,2020,249.0,219.0,44.38,1134.7908333333332,480.63863930207646,28972.02996784566,970.57,12
2020-12-01,sector 75,10,1896.2,85,241.0,36.99,529.0,1,0,2020,244.0,616.0,42.67,1170.06,477.4235645455023,43401.01724137931,1371.97,13
2021-01-01,sector 75,7,1306.39,84,228.0,38.18,0.0,0,0,2021,241.0,529.0,36.99,1221.9271428571428,498.0589718161831,25917.067260273976,867.46,14
2021-02-01,sector 75,7,1533.22,99,224.0,34.08,0.0,0,1,2021,228.0,0.0,38.18,1227.5580000000002,480.4368539033735,18755.78151260504,,15
2021-03-01,sector 75,12,2659.29,99,215.0,29.83,1380.0,0,0,2021,224.0,0.0,34.08,1246.661875,470.39443858983924,32119.61057291667,978.45,16
2021-04-01,sector 75,13,2205.68,74,203.0,24.72,1559.0,0,0,2021,215.0,1380.0,29.83,1329.7576470588235,569.9341361456758,28844.89137096774,1544.47,17
2021-05-01,sector 75,10,2186.5,97,184.0,21.68,0.0,0,0,2021,203.0,1559.0,24.72,1378.42,590.2050609945067,32295.975454545456,1439.25,18
2021-06-01,sector 75,4,784.98,88,183.0,23.8,0.0,0,0,2021,184.0,0.0,21.68,1420.9505263157896,602.7916286880353,35258.94794117647,833.51,19
2021-07-01,sector 75,9,2012.15,101,177.0,21.64,0.0,0,0,2021,183.0,0.0,23.8,1389.152,603.702394523729,27708.307526881723,1982.16,20
2021-08-01,sector 75,8,1681.01,94,166.0,20.13,929.0,0,0,2021,177.0,0.0,21.64,1418.8185714285714,603.9171853514827,28241.47506289308,712.59,21
2021-09-01,sector 75,6,1476.44,110,156.0,21.1,870.0,0,0,2021,166.0,929.0,20.13,1430.7363636363636,592.007840098869,32866.02585443038,1780.71,22
2021-12-01,sector 75,6,1317.24,99,150.0,21.45,881.0,1,0,2021,156.0,870.0,21.1,1432.7234782608696,578.4751484220365,43271.314687499995,1634.085,23
2022-01-01,sector 75,9,2109.58,106,378.0,50.62,752.0,0,0,2022,150.0,881.0,21.45,1427.9116666666669,566.2507391504278,25849.824972677594,1086.9250000000002,24
2022-03-01,sector 75,8,1652.63,93,370.0,48.08,0.0,0,0,2022,378.0,752.0,50.62,1455.1784,570.8474160745583,32043.09025974026,1818.87,25
2022-04-01,sector 75,2,505.03,112,368.0,58.05,512.0,0,0,2022,370.0,0.0,48.08,1462.7726923076925,560.6528397399424,28773.47257372654,1875.0749999999998,26
2022-05-01,sector 75,67,19449.58,97,305.0,16.86,1359.0,0,0,2022,368.0,512.0,58.05,1427.3007407407408,579.8404366051984,32215.683520000002,1812.875,27
2022-06-01,sector 75,66,19193.88,97,236.0,8.02,2340.0,0,0,2022,305.0,1359.0,16.86,2070.9535714285716,3453.093336083647,35167.01736,809.245,28
2022-07-01,sector 75,34,9740.55,96,202.0,5.97,739.0,0,0,2022,236.0,2340.0,8.02,2661.3993103448274,4648.457875616948,27639.41702412869,1997.1550000000002,29
2022-08-01,sector 75,17,4597.76,98,182.0,5.9,2796.0,0,0,2022,202.0,739.0,5.97,2897.371,4746.949629393851,28158.2134169279,1196.8,30
2022-09-01,sector 75,9,2536.08,101,172.0,5.53,2164.0,0,0,2022,182.0,2796.0,5.9,2952.222258064516,4677.144595482526,32767.005078864353,1628.575,31
2022-10-01,sector 75,5,1246.48,101,167.0,5.29,1345.0,0,0,2022,172.0,2164.0,5.53,2939.2178125,4601.676446586532,30843.921150159746,568.175,32
2022-11-01,sector 75,2,563.99,107,166.0,7.81,1858.0,0,0,2022,167.0,1345.0,5.29,2887.9227272727276,4538.779922314801,28884.277596153843,1281.93,33
2022-12-01,sector 75,9,2391.36,106,158.0,12.73,1887.0,1,0,2022,166.0,1858.0,7.81,2819.5717647058823,4487.216057176053,43140.616635514016,1528.47,34
2023-01-01,sector 75,3,753.75,103,154.0,20.46,2323.0,0,0,2023,158.0,1887.0,12.73,2807.337142857143,4421.327616861367,25785.13765667575,1427.8100000000002,35
2023-02-01,sector 75,1,292.41,96,154.0,31.23,1167.0,0,1,2023,154.0,2323.0,20.46,2750.293055555556,4371.128535548961,18707.673798882683,1533.22,36
2023-03-01,sector 75,4,993.58,100,150.0,36.68,3852.0,0,0,2023,154.0,1167.0,31.23,2683.863783783784,4328.890919461519,31964.35849740933,1763.4566666666667,37
2023-04-01,sector 75,2,455.32,118,148.0,40.51,2068.0,0,0,2023,150.0,3852.0,36.68,2639.3826315789474,4278.786613910149,28697.8885026738,1418.3933333333334,38
2023-05-01,sector 75,1,217.33,116,147.0,42.05,3684.0,0,0,2023,148.0,2068.0,40.51,2583.3810256410256,4236.571259492376,32181.731117021278,7691.776666666668,39
2023-07-01,sector 75,2,402.74,103,145.0,69.29,3630.0,0,0,2023,147.0,3684.0,42.05,2524.22975,4198.603589339899,27591.55909090909,4578.286666666667,40
2023-08-01,sector 75,3,676.01,115,143.0,55.2,2359.5,0,0,2023,145.0,3630.0,69.29,2472.486097560976,4159.006963949975,28084.587,2330.4533333333334,41
2023-10-01,sector 75,1,210.67,118,142.0,72.76,4627.0,0,0,2023,143.0,2359.5,55.2,2429.712857142857,4117.316324371736,30749.661783439493,794.2766666666666,42
2023-11-01,sector 75,1,211.48,119,141.0,72.17,6802.0,0,0,2023,142.0,4627.0,72.76,2378.1072093023254,4082.0561998011353,28793.797444089454,1042.6166666666668,43
2023-12-01,sector 75,3,479.72,90,138.0,65.88,4978.5,1,0,2023,141.0,6802.0,72.17,2328.865681818182,4047.512195424923,43014.06614906833,1744.1925,44
2024-04-01,sector 75,1,157.74,89,137.0,86.87,3670.0,0,0,2024,138.0,4978.5,65.88,2287.7735555555555,4010.737345000608,28622.574986666663,1177.625,45
2024-06-01,sector 75,3,614.32,115,137.0,63.65,2666.0,0,0,2024,137.0,3670.0,86.87,2241.4684782608697,3978.338653271107,35124.53561170213,6937.456666666668,46
2024-07-01,sector 75,2,411.96,116,135.0,61.27,3541.0,0,0,2024,137.0,2666.0,63.65,2206.8482978723405,3942.009832233188,27519.05557333333,3534.4,47
2019-01-01,sector 76,8,7720.66,101,604.0,29.41,10123.716,0,0,2019,,,,,,25717.11758152174,,0
2019-02-01,sector 76,2,2755.33,144,603.0,31.24,6044.0,0,1,2019,604.0,10123.716,29.41,7720.66,,18656.377799442897,,1
2019-03-01,sector 76,8,7623.95,95,594.0,35.0,5512.1,0,0,2019,603.0,6044.0,31.24,5237.995,3511.018513829,31884.330645994833,,2
2019-04-01,sector 76,11,9530.06,104,587.0,32.4,10137.4,0,0,2019,594.0,5512.1,35.0,6033.313333333333,2839.228637541072,28546.87063829787,,3
2019-05-01,sector 76,2,1843.22,92,588.0,39.35,9380.0,0,0,2019,587.0,10137.4,32.4,6907.5,2903.6107665342015,32096.944907161804,,4
2019-06-01,sector 76,24,24255.89,101,579.0,61.48,7571.0,0,0,2019,588.0,9380.0,39.35,5894.644,3384.169469209543,35032.99657824934,,5
2019-07-01,sector 76,7,5304.29,91,569.0,61.99,9920.8,0,0,2019,579.0,7571.0,61.48,8954.851666666667,8084.015597202708,27446.962234042556,,6
2019-08-01,sector 76,16,16126.68,103,564.0,49.21,6240.0,0,0,2019,569.0,9920.8,61.99,8433.342857142858,7507.544442007906,27999.202024922117,,7
2019-09-01,sector 76,14,13050.27,98,567.0,45.35,8460.0,0,0,2019,564.0,6240.0,49.21,9395.01,7463.897374665788,32671.939276729558,,8
2019-10-01,sector 76,13,13129.15,106,558.0,43.26,8950.0,0,0,2019,567.0,8460.0,45.35,9801.150000000001,7087.35428869617,30652.712603174605,,9
2019-11-01,sector 76,10,8536.51,93,546.0,38.57,9503.0,0,0,2019,558.0,8950.0,43.26,10133.95,6764.390028409394,28702.770955414013,,10
2019-12-01,sector 76,7,7321.59,116,540.0,47.27,13799.0,1,0,2019,546.0,9503.0,38.57,9988.728181818182,6435.313384135722,42882.38086687306,,11
2020-01-01,sector 76,1,916.81,92,541.0,51.5,6032.0,0,0,2020,540.0,13799.0,47.27,9766.466666666667,6183.948484348716,25668.346693766936,7720.66,12
2020-02-01,sector 76,3,3419.57,116,538.0,64.64,1430.0,0,1,2020,541.0,6032.0,51.5,9085.723846153847,6409.273816808394,18612.208222222223,2755.33,13
2020-03-01,sector 76,1,1213.98,128,537.0,86.28,9854.0,0,0,2020,538.0,1430.0,64.64,8680.99857142857,6341.3026691449995,31821.803891752577,7623.95,14
2020-04-01,sector 76,1,905.75,92,536.0,132.17,13040.0,0,0,2020,537.0,9854.0,86.28,8183.1973333333335,6407.567118529762,28496.42816976127,9530.06,15
2020-05-01,sector 76,2,2074.96,147,534.0,178.75,13135.0,0,0,2020,536.0,13040.0,132.17,7728.356875,6452.121054388981,32016.908597883597,1843.22,16
2020-06-01,sector 76,2,2149.13,105,533.0,271.09,23537.0,0,0,2020,534.0,13135.0,178.75,7395.804117647059,6395.940289621279,35004.485714285714,24255.89,17
2020-07-01,sector 76,1,748.77,77,532.0,274.26,38234.0,0,0,2020,533.0,23537.0,271.09,7104.322222222222,6327.00613985845,27388.228355437666,5304.29,18
2020-09-01,sector 76,4,2417.24,91,531.0,252.33,23989.0,0,0,2020,532.0,38234.0,274.26,6769.819473684211,6319.257200359401,32610.429341692794,13050.27,19
2020-10-01,sector 76,1,890.18,92,530.0,251.91,27138.0,0,0,2020,531.0,23989.0,252.33,6552.1905,6227.240280997568,30597.25829113924,13129.15,20
2021-01-01,sector 76,5,4809.19,99,530.0,164.73,37636.0,0,0,2021,530.0,27138.0,251.91,6282.570952380952,6194.044248392082,25601.45064864865,4318.735,21
2021-02-01,sector 76,2,2505.3,132,525.0,170.15,20571.0,0,1,2021,530.0,37636.0,164.73,6215.599090909091,6052.924753045233,18570.123351800554,3087.45,22
2021-03-01,sector 76,8,9144.12,130,524.0,109.26,23714.0,0,0,2021,525.0,20571.0,170.15,6054.281739130435,5964.149116737328,31743.12053984576,4418.965,23
2021-04-01,sector 76,11,10617.54,134,521.0,62.81,22704.0,0,0,2021,524.0,23714.0,109.26,6183.025000000001,5867.052247534902,28423.43695767196,5217.905,24
2021-05-01,sector 76,14,21549.41,151,560.0,54.94,17410.0,0,0,2021,521.0,22704.0,62.81,6360.405600000001,5811.594997953861,31937.906094986807,1959.0900000000001,25
2021-06-01,sector 76,11,13963.84,125,540.0,50.03,14211.0,0,0,2021,560.0,17410.0,54.94,6944.598076923076,6426.270540979749,34917.796121372034,13202.51,26
2021-07-01,sector 76,30,44641.62,139,526.0,31.06,13451.0,0,0,2021,540.0,14211.0,50.03,7204.570000000001,6444.642312685905,27317.753597883595,3026.5299999999997,27
2021-08-01,sector 76,26,29897.64,120,496.0,22.85,16983.0,0,0,2021,526.0,13451.0,31.06,8541.6075,9489.461505549245,27962.330838509315,16126.68,28
2021-09-01,sector 76,7,9491.96,117,512.0,24.44,9050.0,0,0,2021,496.0,16983.0,22.85,9278.022413793104,10127.226341247022,32516.075624999998,7733.755,29
2021-10-01,sector 76,3,3155.51,85,484.0,25.03,6612.0,0,0,2021,512.0,9050.0,24.44,9285.153666666667,9951.163886042637,30503.545110410098,7009.665,30
2021-11-01,sector 76,4,8515.09,160,479.0,28.17,13128.0,0,0,2021,484.0,6612.0,25.03,9087.423225806451,9845.650024681421,28638.75107936508,8536.51,31
2021-12-01,sector 76,8,10110.32,106,471.0,29.17,7348.0,1,0,2021,479.0,13128.0,28.17,9069.5378125,9686.075907664746,42772.62533950617,7321.59,32
2022-01-01,sector 76,3,4703.96,138,460.0,45.61,13586.0,0,0,2022,471.0,7348.0,29.17,9101.076666666668,9535.251149754351,25545.406819407006,4482.22,33
2022-02-01,sector 76,3,4031.79,112,458.0,83.53,7007.0,0,1,2022,460.0,13586.0,45.61,8971.749705882352,9419.899042259773,18525.74538674033,2893.4,34
2022-03-01,sector 76,1,2323.91,160,456.0,103.78,12904.0,0,0,2022,458.0,7007.0,83.53,8830.608,9317.82668494985,31685.174384615384,5994.016666666667,35
2022-04-01,sector 76,10,23569.67,113,455.0,77.79,14077.0,0,0,2022,456.0,12904.0,103.78,8649.86638888889,9247.55641581622,28376.455699208447,7017.783333333333,36
2022-05-01,sector 76,4,5855.9,135,452.0,79.37,15321.0,0,0,2022,455.0,14077.0,77.79,9053.104324324324,9442.354045614702,31910.56794736842,8489.196666666667,37
2022-08-01,sector 76,3,2782.08,98,529.0,96.66,15818.0,0,0,2022,452.0,15321.0,79.37,8968.967368421052,9328.310454581093,27968.322507739937,23012.16,38
2022-09-01,sector 76,2,2588.48,107,527.0,93.85,8380.0,0,0,2022,529.0,15818.0,96.66,8810.329230769232,9257.91128070058,32444.34940809969,8319.823333333334,39
2022-10-01,sector 76,2,1666.88,88,525.0,166.54,14156.0,0,0,2022,527.0,8380.0,93.85,8654.783,9191.248110531267,30417.545000000002,5724.946666666667,40
2022-11-01,sector 76,3,3292.51,98,524.0,207.62,6444.0,0,0,2022,525.0,14156.0,166.54,8484.346341463415,9141.009825019813,28575.068607594934,8525.8,41
2022-12-01,sector 76,3,2403.94,84,519.0,204.43,5872.0,1,0,2022,524.0,6444.0,207.62,8360.731190476192,9064.317336446033,42672.12593846154,8715.955,42
2023-01-01,sector 76,3,3252.78,98,516.0,196.79,8768.0,0,0,2023,519.0,5872.0,204.43,8222.201162790698,9001.711433370192,25489.381424731186,4537.655,43
2023-02-01,sector 76,4,5140.5,113,512.0,176.66,17631.0,0,1,2023,516.0,8768.0,196.79,8109.259772727272,8927.912670455842,18485.817134986228,3177.9975,44
2023-03-01,sector 76,22,30817.26,141,777.0,114.09,36093.0,0,0,2023,512.0,17631.0,176.66,8043.287333333333,8836.964640167716,31610.081636828643,5076.49,45
2023-04-01,sector 76,40,79021.21,160,727.0,44.49,26531.0,0,0,2023,777.0,36093.0,114.09,8538.373695652173,9361.177853250296,28363.806263157898,11155.755,46
2023-05-01,sector 76,27,54436.06,163,705.0,31.01,21920.0,0,0,2023,727.0,26531.0,44.49,10038.008510638298,13835.647078983737,31842.182992125985,7830.8724999999995,47
2023-06-01,sector 76,16,25707.56,149,675.0,25.69,29763.0,0,0,2023,705.0,21920.0,31.01,10962.967916666666,15113.525410049804,34862.65413157895,13456.286666666667,48
2023-07-01,sector 76,13,17669.98,143,628.0,21.45,19971.0,0,0,2023,675.0,29763.0,25.69,11263.877959183674,15102.871391534843,27363.46300791557,16898.226666666666,49
2023-08-01,sector 76,12,15923.7,140,607.0,19.24,21702.0,0,0,2023,628.0,19971.0,21.45,11392.0,14975.394884517083,27890.587191358023,16268.800000000001,50
2023-09-01,sector 76,16,34056.45,166,596.0,19.11,22035.3,0,0,2023,607.0,21702.0,19.24,11480.856862745097,14838.459338933337,32351.629316770188,6886.9875,51
2023-10-01,sector 76,22,53465.45,185,577.0,20.42,24237.0,0,0,2023,596.0,22035.3,19.11,11915.002884615385,15022.10794273734,30327.41752351097,4710.43,52
2023-11-01,sector 76,11,17880.16,149,570.0,23.97,24220.0,0,0,2023,577.0,24237.0,20.42,12698.97358490566,15934.188812335267,28495.3129022082,6781.37,53
2023-12-01,sector 76,16,19980.6,126,559.0,24.02,25668.8,1,0,2023,570.0,24220.0,23.97,12794.921481481482,15798.891154248819,42548.60389570552,6611.95,54
2024-01-01,sector 76,20,25000.75,132,541.0,21.77,14514.0,0,0,2024,559.0,25668.8,24.02,12925.570181818182,15681.882768266614,25429.765871313673,4280.68,55
2024-02-01,sector 76,6,12818.19,170,534.0,22.37,10866.0,0,1,2024,541.0,14514.0,21.77,13141.198392857143,15622.224474785771,18449.154175824176,3570.4979999999996,56
2024-03-01,sector 76,12,14340.83,124,551.0,26.33,20275.0,0,0,2024,534.0,10866.0,22.37,13135.53157894737,15482.171122159329,31608.05913265306,10224.644,57
2024-04-01,sector 76,18,29918.2,158,538.0,27.99,20565.0,0,0,2024,551.0,20275.0,26.33,13156.312586206897,15346.577746226025,28496.765328083988,24728.846,58
2024-05-01,sector 76,13,23596.95,161,635.0,37.78,19365.8,0,0,2024,538.0,20565.0,27.99,13440.412372881356,15369.412854605907,31901.329267015706,17151.909999999996,59
2024-06-01,sector 76,38,68569.88,172,609.0,25.78,25799.5,0,0,2024,635.0,19365.8,37.78,13609.688,15294.914070504989,34838.62501312336,16519.105,60
2024-07-01,sector 76,20,26288.85,148,610.0,25.27,16514.0,0,0,2024,609.0,25799.5,25.78,14510.674754098362,16719.865274928663,27337.953842105264,17091.165,61
2019-01-01,sector 77,52,22793.39,103,365.0,3.21,6583.4,0,0,2019,,,,,,25428.618770053476,,0
2019-02-01,sector 77,17,8444.39,113,361.0,3.63,2531.8,0,1,2019,365.0,6583.4,3.21,22793.39,,18433.726876712328,,1
2019-03-01,sector 77,68,29686.94,101,357.0,6.07,3538.8,0,0,2019,361.0,2531.8,3.63,15618.89,10146.27520324577,31564.12216284987,,2
2019-04-01,sector 77,65,29246.0,108,331.0,5.78,5125.6,0,0,2019,357.0,3538.8,6.07,20308.24,10837.1334086787,28500.486361256546,,3
2019-05-01,sector 77,21,9965.47,111,323.0,5.69,11183.2,0,0,2019,331.0,5125.6,5.78,22542.68,9912.947533372706,31879.64681462141,,4
2019-06-01,sector 77,37,17007.14,111,308.0,8.4,12405.4,0,0,2019,323.0,11183.2,5.69,20027.238,10263.388274657156,34926.92672774869,,5
2019-07-01,sector 77,87,41003.56,109,233.0,6.04,10422.62,0,0,2019,308.0,12405.4,8.4,19523.888333333332,9262.282462908193,27335.200288713913,,6
2019-08-01,sector 77,68,29885.72,104,213.0,4.83,7716.0,0,0,2019,233.0,10422.62,6.04,22592.412857142856,11721.879668300804,27853.765999999996,,7
2019-09-01,sector 77,46,20697.39,109,202.0,4.76,20478.0,0,0,2019,213.0,7716.0,4.83,23504.07625,11154.48702600878,32356.907399380805,,8
2019-10-01,sector 77,30,14308.99,109,200.0,5.29,9066.0,0,0,2019,202.0,20478.0,4.76,23192.222222222223,10475.926432707249,30399.723875000003,,9
2019-11-01,sector 77,82,39703.75,114,164.0,3.68,16263.0,0,0,2019,200.0,9066.0,5.29,22303.898999999998,10268.511253289998,28461.93191823899,,10
2019-12-01,sector 77,50,24181.73,116,138.0,3.06,22176.0,1,0,2019,164.0,16263.0,3.68,23885.703636363636,11064.41394773738,42479.58859327217,,11
2020-01-01,sector 77,25,12350.3,118,129.0,3.46,7163.0,0,0,2020,138.0,22176.0,3.06,23910.372499999998,10549.850878062103,25421.591493333333,22793.39,12
2020-02-01,sector 77,12,6205.98,122,124.0,4.03,1135.0,0,1,2020,129.0,7163.0,3.46,23021.136153846157,10597.360239767682,18406.433606557377,8444.39,13
2020-03-01,sector 77,17,8849.62,128,118.0,4.35,12681.0,0,0,2020,124.0,1135.0,4.03,21820.053571428572,11129.315460040041,31559.35774111675,29686.94,14
2020-04-01,sector 77,26,12082.61,112,111.0,4.17,16764.0,0,0,2020,118.0,12681.0,4.35,20955.358,11235.207050289473,28502.432872062665,29246.0,15
2020-05-01,sector 77,40,20601.12,115,109.0,5.08,15487.0,0,0,2020,111.0,16764.0,4.17,20400.81125,11078.578693390757,31822.57864583333,9965.47,16
2020-06-01,sector 77,32,14200.95,104,108.0,5.71,19130.0,0,0,2020,109.0,15487.0,5.08,20412.59411764706,10726.89770905541,34880.13877284595,17007.14,17
2020-07-01,sector 77,63,26937.41,105,99.0,4.08,23067.0,0,0,2020,108.0,19130.0,5.71,20067.502777777776,10509.10610577535,27370.981335078533,41003.56,18
2020-08-01,sector 77,50,22439.06,102,94.0,3.21,35858.0,0,0,2020,99.0,23067.0,4.08,20429.07684210526,10333.90840977091,27859.99898773006,29885.72,19
2020-09-01,sector 77,63,31559.8,113,90.0,2.51,32297.0,0,0,2020,94.0,35858.0,3.21,20529.576,10068.324391685252,32320.921234567904,20697.39,20
2020-10-01,sector 77,69,34640.94,111,85.0,2.08,18722.0,0,0,2020,90.0,32297.0,2.51,21054.82476190476,10104.266908238627,30349.59697819315,14308.99,21
2020-11-01,sector 77,56,27512.69,108,85.0,2.0,29853.0,0,0,2020,85.0,18722.0,2.08,21672.375454545454,10277.382952608086,28497.172727272726,39703.75,22
